Feature ID,Street,zip,City,State,Lat,Lon,County
2878789,McKinley Ave,01027,Easthampton,MA,42.26676,-72.66898,25015
2878789,McKinley Ave,01027,Mount Tom,MA,42.286202,-72.616201,25015
2878789,McKinley Ave,01027,Loudville,MA,42.287589,-72.737593,25015
2878789,McKinley Ave,01027,Westhampton,MA,42.302867,-72.774538,25015
2873469,McKinley Ave,01056,Ludlow,MA,42.16009,-72.47592,25013
2873469,McKinley Ave,01056,Ludlow Center,MA,42.19176,-72.459252,25013
2879547,McKinley Ave,01075,South Hadley,MA,42.24984,-72.58152,25015
2879547,McKinley Ave,01075,Moody Corner,MA,42.280647,-72.558699,25015
2879547,McKinley Ave,01075,South Hadley Falls,MA,42.216759,-72.599534,25015
2864372,McKinley Ave,01843,Lawrence,MA,42.689974,-71.160383,25009
2864372,McKinley Ave,01843,South Lawrence,MA,42.695925,-71.153669,25009
2866188,McKinley Ave,01844,Methuen,MA,42.73184,-71.186915,25009
2866188,McKinley Ave,01844,Marsh Corner,MA,42.727868,-71.231449,25009
2893361,McKinley Ave,01851,Lowell,MA,42.627812,-71.33533,25017
2893361,McKinley Ave,01851,Highlands,MA,42.630647,-71.337006,25017
2859870,McKinley Ave,01915,Beverly,MA,42.565145,-70.853843,25009
2859870,McKinley Ave,01915,Beverly Farms,MA,42.563984,-70.810603,25009
2859870,McKinley Ave,01915,Beverly Cove,MA,42.553429,-70.85366,25009
2859870,McKinley Ave,01915,Centerville,MA,42.580651,-70.84116,25009
2859870,McKinley Ave,01915,Montserrat,MA,42.562595,-70.86616,25009
2859870,McKinley Ave,01915,North Beverly,MA,42.58065,-70.886994,25009
2912767,McKinley Ave,02026,Dedham,MA,42.244733,-71.181141,25021
2912767,McKinley Ave,02026,East Dedham,MA,42.250099,-71.157831,25021
2912767,McKinley Ave,02026,Ashcroft,MA,42.233432,-71.149497,25021
2912767,McKinley Ave,02026,Endicott,MA,42.231765,-71.15783,25021
2912767,McKinley Ave,02026,Greenlodge,MA,42.222321,-71.159219,25021
2912767,McKinley Ave,02026,Oakdale,MA,42.240377,-71.152275,25021
2912767,McKinley Ave,02026,Readyville Manor,MA,42.229266,-71.143941,25021
2912767,McKinley Ave,02026,Riverdale,MA,42.27232,-71.177276,25021
2909382,McKinley Ave,02081,Walpole,MA,42.148624,-71.255533,25021
2909382,McKinley Ave,02081,Plimptonville,MA,42.159821,-71.236998,25021
2909382,McKinley Ave,02081,West Walpole,MA,42.137043,-71.287,25021
2922847,McKinley Ave,02360,Plymouth,MA,41.886207,-70.638717,25023
2922847,McKinley Ave,02360,North Plymouth,MA,41.970937,-70.682814,25023
2922847,McKinley Ave,02360,Cedarville,MA,41.810383,-70.555308,25023
2922847,McKinley Ave,02360,Chiltonville,MA,41.937604,-70.628645,25023
2904924,McKinley Ave,02564,Siasconset,MA,41.26262,-69.96612,25019
3816525,McKinley Ave,03038,Derry,NH,42.88973,-71.27786,33015
3816525,McKinley Ave,03038,Derry Village,NH,42.891753,-71.312008,33015
6358246,McKinley Ave,05701,Rutland,VT,43.630346,-72.93586,50021
6358246,McKinley Ave,05701,East Pittsford,VT,43.671178,-72.942884,50021
6358246,McKinley Ave,05701,Mendon,VT,43.651457,-72.92705,50021
6360741,McKinley Ave,05736,Center Rutland,VT,43.594106,-73.008253,50021
1034395,McKinley Ave,06010,Bristol,CT,41.681198,-72.939577,09003
1034395,McKinley Ave,06010,Forestville,CT,41.676765,-72.920103,09003
1034395,McKinley Ave,06010,Whigville,CT,41.681578,-72.940749,09003
1059677,McKinley Ave,06360,Norwich,CT,41.52426,-72.07591,09011
1059677,McKinley Ave,06360,Baccus Corner,CT,41.514543,-72.104522,09011
1059677,McKinley Ave,06360,Greenville,CT,41.533709,-72.057299,09011
1059677,McKinley Ave,06360,Hallville,CT,41.54786,-72.089488,09011
1059677,McKinley Ave,06360,Happyland,CT,41.54786,-72.089488,09011
1059677,McKinley Ave,06360,Norwichtown,CT,41.553154,-72.105355,09011
1059677,McKinley Ave,06360,Occum,CT,41.595098,-72.050632,09011
1059677,McKinley Ave,06360,Poquetanuck,CT,41.54786,-72.089488,09011
1059677,McKinley Ave,06360,Thamesville,CT,41.510098,-72.088133,09011
1049299,McKinley Ave,06418,Derby,CT,41.327246,-73.084252,09009
1049299,McKinley Ave,06418,East Derby,CT,41.313986,-73.077608,09009
1054939,McKinley Ave,06512,East Haven,CT,41.290997,-72.865894,09009
1054939,McKinley Ave,06512,Foxon,CT,41.324542,-72.835377,09009
1054939,McKinley Ave,06512,Momauguin,CT,41.252041,-72.876212,09009
1054939,McKinley Ave,06512,Morris Cove,CT,41.258153,-72.89149,09009
1054939,McKinley Ave,06512,South End,CT,41.243986,-72.89399,09009
1049837,McKinley Ave,06515,New Haven,CT,41.328697,-72.964247,09009
1049837,McKinley Ave,06515,Westville,CT,41.330653,-72.97177,09009
1017353,McKinley Ave,06604,Bridgeport,CT,41.18292,-73.208027,09001
1022643,McKinley Ave,06604,Bridgeport,CT,41.18292,-73.208027,09001
1019018,McKinley Ave,06606,Bridgeport,CT,41.208796,-73.211807,09001
1010411,McKinley Ave,06615,Stratford,CT,41.177046,-73.133574,09001
3870560,McKinley Ave,07006,Caldwell,NJ,40.854548,-74.278892,34013
3870560,McKinley Ave,07006,West Caldwell,NJ,40.840933,-74.301815,34013
3870560,McKinley Ave,07006,North Caldwell,NJ,40.863433,-74.266259,34013
3888719,McKinley Ave,07008,Carteret,NJ,40.583203,-74.234839,34023
3888719,McKinley Ave,07008,Chrome,NJ,40.576493,-74.216256,34023
3888719,McKinley Ave,07008,West Carteret,NJ,40.594548,-74.246257,34023
3866289,McKinley Ave,07052,West Orange,NJ,40.789944,-74.22719,34013
3866289,McKinley Ave,07052,City of Orange,NJ,40.785753,-74.26506,34013
3866289,McKinley Ave,07052,Saint Cloud,NJ,40.775101,-74.273759,34013
3895071,McKinley Ave,07067,Colonia,NJ,40.590853,-74.314688,34023
3930796,McKinley Ave,07506,Hawthorne,NJ,40.954375,-74.161788,34031
3837670,McKinley Ave,07628,Dumont,NJ,40.94065,-73.99681,34003
3831296,McKinley Ave,07644,Lodi,NJ,40.878349,-74.081335,34003
3838226,McKinley Ave,07646,New Milford,NJ,40.932998,-74.017633,34003
3838226,McKinley Ave,07646,New Bridge,NJ,40.916766,-74.028195,34003
3837998,McKinley Ave,07675,Westwood,NJ,40.99121,-74.03264,34003
3837998,McKinley Ave,07675,Old Tappan,NJ,41.010653,-73.991249,34003
3837998,McKinley Ave,07675,River Vale,NJ,40.995375,-74.012083,34003
3837998,McKinley Ave,07675,Woodcliff Lake,NJ,41.003506,-74.001778,34003
3837998,McKinley Ave,07675,Washington Township,NJ,41.003506,-74.001778,34003
3837925,McKinley Ave,07676,Paramus,NJ,40.973412,-74.065078,None
3837925,McKinley Ave,07676,Emerson,NJ,40.972822,-74.056068,None
3837925,McKinley Ave,07676,Hillsdale,NJ,41.001147,-74.061905,None
3837925,McKinley Ave,07676,Ho-Ho-Kus,NJ,40.997039,-74.079271,None
3837925,McKinley Ave,07676,Ridgewood,NJ,40.985551,-74.078538,None
3837925,McKinley Ave,07676,Saddle River,NJ,41.004475,-74.077307,None
3837925,McKinley Ave,07676,Westwood,NJ,40.984625,-74.048822,None
3952980,McKinley Ave,07882,Washington,NJ,40.747698,-75.008713,34041
3952980,McKinley Ave,07882,Anderson,NJ,40.75264,-75.013787,34041
3952980,McKinley Ave,07882,Brass Castle,NJ,40.764821,-75.011006,34041
3952980,McKinley Ave,07882,Pleasant Valley,NJ,40.751488,-75.008228,34041
3952980,McKinley Ave,07882,Port Colden,NJ,40.763155,-74.953781,34041
3911978,McKinley Ave,07936,East Hanover,NJ,40.816349,-74.367747,34027
3911978,McKinley Ave,07936,Hanover Neck,NJ,40.831766,-74.352928,34027
3923165,McKinley Ave,08008,Beach Haven,NJ,39.641062,-74.192228,34029
3923165,McKinley Ave,08008,Harvey Cedars,NJ,39.706231,-74.134025,34029
3923165,McKinley Ave,08008,Long Beach,NJ,39.685675,-74.144859,34029
3923165,McKinley Ave,08008,Ship Bottom,NJ,39.642897,-74.180416,34029
3923165,McKinley Ave,08008,Surf City,NJ,39.662064,-74.165138,34029
3923165,McKinley Ave,08008,Beach Haven Crest,NJ,39.612619,-74.202917,34029
3923165,McKinley Ave,08008,Beach Haven Gardens,NJ,39.582341,-74.227085,34029
3923165,McKinley Ave,08008,Beach Haven Heights,NJ,39.534562,-74.260419,34029
3923165,McKinley Ave,08008,Beach Haven Terrace,NJ,39.58623,-74.223473,34029
3923165,McKinley Ave,08008,Brant Beach,NJ,39.620952,-74.197083,34029
3923165,McKinley Ave,08008,Brighton Beach,NJ,39.606508,-74.207917,34029
3923165,McKinley Ave,08008,Haven Beach,NJ,39.593452,-74.215695,34029
3923165,McKinley Ave,08008,Holgate,NJ,39.540118,-74.256808,34029
3923165,McKinley Ave,08008,Loveladies,NJ,39.723731,-74.133748,34029
3923165,McKinley Ave,08008,North Beach,NJ,39.679286,-74.151248,34029
3923165,McKinley Ave,08008,North Beach Haven,NJ,39.573174,-74.231529,34029
3923165,McKinley Ave,08008,Peahala Park,NJ,39.602063,-74.211528,34029
3923165,McKinley Ave,08008,Spray Beach,NJ,39.578452,-74.229585,34029
3853147,McKinley Ave,08012,Blackwood,NJ,39.790131,-75.036652,34007
3853147,McKinley Ave,08012,Turnersville,NJ,39.77317,-75.051281,34015
3853147,McKinley Ave,08012,Bells Lake,NJ,39.753726,-75.048781,34015
3853147,McKinley Ave,08012,Blenheim,NJ,39.809281,-75.077395,34007
3853147,McKinley Ave,08012,Hickstown,NJ,39.779281,-75.012112,34007
3853147,McKinley Ave,08012,Hilltop,NJ,39.824558,-75.067394,34007
3853147,McKinley Ave,08012,Lakeland,NJ,39.785392,-75.07545,34007
3853147,McKinley Ave,08012,Whitman Square,NJ,39.745948,-75.034335,34015
3873281,McKinley Ave,08012,Blackwood,NJ,39.790131,-75.036652,34007
3873281,McKinley Ave,08012,Turnersville,NJ,39.77317,-75.051281,34015
3873281,McKinley Ave,08012,Bells Lake,NJ,39.753726,-75.048781,34015
3873281,McKinley Ave,08012,Blenheim,NJ,39.809281,-75.077395,34007
3873281,McKinley Ave,08012,Hickstown,NJ,39.779281,-75.012112,34007
3873281,McKinley Ave,08012,Hilltop,NJ,39.824558,-75.067394,34007
3873281,McKinley Ave,08012,Lakeland,NJ,39.785392,-75.07545,34007
3873281,McKinley Ave,08012,Whitman Square,NJ,39.745948,-75.034335,34015
3843626,McKinley Ave,08016,Burlington,NJ,40.07122,-74.86489,34005
3843626,McKinley Ave,08016,Bustleton,NJ,40.088166,-74.782662,34005
3843626,McKinley Ave,08016,East Burlington,NJ,40.079,-74.837942,34005
3843626,McKinley Ave,08016,Orchard View,NJ,40.065944,-74.874054,34005
3843626,McKinley Ave,08016,Plaza Park,NJ,40.067889,-74.875443,34005
3843626,McKinley Ave,08016,Springside,NJ,40.060389,-74.850442,34005
3843626,McKinley Ave,08016,Stevens,NJ,40.088722,-74.824886,34005
3843626,McKinley Ave,08016,Town Estates,NJ,40.058722,-74.867387,34005
3873060,McKinley Ave,08028,Glassboro,NJ,39.696661,-75.127183,34015
3873060,McKinley Ave,08028,Aura,NJ,39.695863,-75.121415,34015
3873060,McKinley Ave,08028,Elsmere,NJ,39.696503,-75.137122,34015
3923528,McKinley Ave,08050,Manahawkin,NJ,39.702978,-74.257677,34029
3923528,McKinley Ave,08050,Bay Side,NJ,39.66873,-74.213195,34029
3923528,McKinley Ave,08050,Beach Haven West,NJ,39.669841,-74.231807,34029
3873393,McKinley Ave,08071,Pitman,NJ,39.734928,-75.136809,34015
3874898,McKinley Ave,08094,Williamstown,NJ,39.68586,-74.98332,34015
3874898,McKinley Ave,08094,Cecil,NJ,39.648449,-74.947112,34015
3874898,McKinley Ave,08094,Collings Lakes,NJ,39.595672,-74.881556,34001
3874898,McKinley Ave,08094,Downer,NJ,39.694559,-75.051838,34015
3874898,McKinley Ave,08094,Victory Lakes,NJ,39.633171,-74.966002,34015
3876208,McKinley Ave,08096,Woodbury,NJ,39.822013,-75.129669,34015
3876208,McKinley Ave,08096,Blackwood Terrace,NJ,39.805114,-75.085728,34015
3876208,McKinley Ave,08096,Almonesson,NJ,39.819003,-75.098507,34015
3876208,McKinley Ave,08096,Cooper Village,NJ,39.820114,-75.117397,34015
3876208,McKinley Ave,08096,Garden City,NJ,39.826854,-75.126663,34015
3876208,McKinley Ave,08096,Gardenville Center,NJ,39.830114,-75.122398,34015
3876208,McKinley Ave,08096,Greenfield Heights,NJ,39.809836,-75.168234,34015
3876208,McKinley Ave,08096,Jericho,NJ,39.805669,-75.139899,34015
3876208,McKinley Ave,08096,West End,NJ,39.834836,-75.165456,34015
3876208,McKinley Ave,08096,Woodbury Gardens,NJ,39.84178,-75.137121,34015
3828415,McKinley Ave,08232,Pleasantville,NJ,39.387525,-74.515196,34001
3828415,McKinley Ave,08232,Cardiff,NJ,39.387525,-74.515196,34001
3828415,McKinley Ave,08232,McKee City,NJ,39.387525,-74.515196,34001
3828415,McKinley Ave,08232,West Atlantic City,NJ,39.377894,-74.489318,34001
3861277,McKinley Ave,08251,Villas,NJ,39.01574,-74.93494,34009
3861277,McKinley Ave,08251,Bowman Manor,NJ,39.016224,-74.934062,34009
3861277,McKinley Ave,08251,Del Haven,NJ,39.04678,-74.919617,34009
3861277,McKinley Ave,08251,Miami Beach,NJ,39.034557,-74.93684,34009
3861277,McKinley Ave,08251,North Highlands Beach,NJ,39.015113,-74.944341,34009
3861277,McKinley Ave,08251,Wildwood Highlands Beach,NJ,39.013168,-74.946285,34009
3825838,McKinley Ave,08401,Atlantic City,NJ,39.377297,-74.451082,34001
3883549,McKinley Ave,08609,Trenton,NJ,40.224808,-74.741004,34021
3883549,McKinley Ave,08609,Warner Village,NJ,40.23372,-74.725716,34021
3883553,McKinley Ave,08629,Trenton,NJ,40.219558,-74.733404,34021
3923069,McKinley Ave,08721,Bayville,NJ,39.90929,-74.15486,34029
3923069,McKinley Ave,08721,Berkeley,NJ,39.900119,-74.182918,34029
3923069,McKinley Ave,08721,Cedar Beach,NJ,39.873452,-74.149305,34029
3923069,McKinley Ave,08721,Crystal Lake,NJ,39.894285,-74.188474,34029
3923069,McKinley Ave,08721,Glen Cove,NJ,39.883452,-74.142638,34029
3923069,McKinley Ave,08721,Holly Park,NJ,39.895397,-74.142916,34029
3923069,McKinley Ave,08721,Pinewald,NJ,39.895674,-74.172918,34029
3919654,McKinley Ave,08753,Toms River,NJ,39.979031,-74.160429,34029
3919654,McKinley Ave,08753,Bay Shore,NJ,39.950952,-74.113194,34029
3919654,McKinley Ave,08753,Gilford Park,NJ,39.948729,-74.137083,34029
3919654,McKinley Ave,08753,Holiday City,NJ,40.022339,-74.166252,34029
3919654,McKinley Ave,08753,Pine Lake Park,NJ,39.979031,-74.160429,34029
3919654,McKinley Ave,08753,Pine Terrace,NJ,40.008173,-74.120417,34029
3919654,McKinley Ave,08753,Pleasant Plains,NJ,39.979031,-74.160429,34029
3919654,McKinley Ave,08753,Silver Bay,NJ,40.003451,-74.122917,34029
3919654,McKinley Ave,08753,Silverton,NJ,40.015951,-74.144862,34029
3919654,McKinley Ave,08753,South Toms River,NJ,39.979031,-74.160429,34029
3892363,McKinley Ave,08816,East Brunswick,NJ,40.427697,-74.421695,34023
3892363,McKinley Ave,08816,Dunham's Corner,NJ,40.423995,-74.421818,34023
3892363,McKinley Ave,08816,Fairview Knolls,NJ,40.429273,-74.425984,34023
3892363,McKinley Ave,08816,Newton Heights,NJ,40.432884,-74.397928,34023
3892363,McKinley Ave,08816,Orchard Heights,NJ,40.437051,-74.402928,34023
3892363,McKinley Ave,08816,Patricks Corner,NJ,40.423995,-74.476819,34023
3892363,McKinley Ave,08816,Tanners Corner,NJ,40.438162,-74.39265,34023
3892363,McKinley Ave,08816,Washington Heights,NJ,40.455106,-74.409595,34023
3886946,McKinley Ave,08820,Edison,NJ,40.576611,-74.362616,34023
3893912,McKinley Ave,08846,Middlesex,NJ,40.575202,-74.499398,34023
3894734,McKinley Ave,08879,South Amboy,NJ,40.46397,-74.274168,34023
3894734,McKinley Ave,08879,Laurence Harbor,NJ,40.456774,-74.246534,34023
3894734,McKinley Ave,08879,Crossmans,NJ,40.465802,-74.2779,34023
3894734,McKinley Ave,08879,Mechanicsville,NJ,40.487328,-74.294869,34023
3894734,McKinley Ave,08879,Melrose,NJ,40.490939,-74.296813,34023
3894734,McKinley Ave,08879,Morgan,NJ,40.466773,-74.268201,34023
3894734,McKinley Ave,08879,Morgan Heights,NJ,40.462607,-74.263201,34023
3889720,McKinley Ave,08884,Spotswood,NJ,40.385707,-74.393249,34023
3891475,McKinley Ave,08902,North Brunswick,NJ,40.437705,-74.488547,34023
3891475,McKinley Ave,08902,Adams,NJ,40.450939,-74.493209,34023
3891475,McKinley Ave,08902,Berdines Corner,NJ,40.467327,-74.453486,34023
3891475,McKinley Ave,08902,Black Horse,NJ,40.418162,-74.502098,34023
3891475,McKinley Ave,08902,Maple Meade,NJ,40.443717,-74.475431,34023
3891475,McKinley Ave,08902,Red Lion,NJ,40.443717,-74.47043,34023
4168473,McKinley Ave,10306,Staten Island,NY,40.559668,-74.12241,36085
4168473,McKinley Ave,10306,Midland Beach,NY,40.573161,-74.094586,36085
4168473,McKinley Ave,10306,New Dorp,NY,40.573994,-74.115976,36085
4168473,McKinley Ave,10306,New Dorp Beach,NY,40.565383,-74.10292,36085
4240985,McKinley Ave,10595,Valhalla,NY,41.09269,-73.76848,36119
4240985,McKinley Ave,10595,Eastview,NY,41.085897,-73.782645,36119
4249969,McKinley Ave,10606,White Plains,NY,41.020573,-73.775846,36119
4144915,McKinley Ave,10925,Greenwood Lake,NY,41.22259,-74.29432,36071
4144915,McKinley Ave,10925,Indian Park,NY,41.208428,-74.312095,36071
4107905,McKinley Ave,11010,Franklin Square,NY,40.700101,-73.674074,36059
4085969,McKinley Ave,11208,Brooklyn,NY,40.669689,-73.871371,36047
4108707,McKinley Ave,11507,Albertson,NY,40.77158,-73.64816,36059
4108707,McKinley Ave,11507,Searingtown,NY,40.774823,-73.655685,36059
4105283,McKinley Ave,11554,East Meadow,NY,40.72135,-73.55877,36059
4111058,McKinley Ave,11558,Island Park,NY,40.606953,-73.654724,36059
4111058,McKinley Ave,11558,Barnum Island,NY,40.604548,-73.644019,36059
4111058,McKinley Ave,11558,Harbor Isle,NY,40.603437,-73.664575,36059
4115055,McKinley Ave,11563,Lynbrook,NY,40.657602,-73.672574,36059
4115055,McKinley Ave,11563,North Lynbrook,NY,40.66859,-73.6736,36059
4118141,McKinley Ave,11590,Westbury,NY,40.74505,-73.571521,36059
4118141,McKinley Ave,11590,New Cassel,NY,40.758989,-73.569571,36059
4118141,McKinley Ave,11590,Salisbury,NY,40.745656,-73.560127,36059
4110871,McKinley Ave,11710,Bellmore,NY,40.6729,-73.53652,36059
4110871,McKinley Ave,11710,North Bellmore,NY,40.69149,-73.53346,36059
4113624,McKinley Ave,11735,Farmingdale,NY,40.732747,-73.432789,36059
4113624,McKinley Ave,11735,South Farmingdale,NY,40.720656,-73.440123,36059
4113624,McKinley Ave,11735,East Farmingdale,NY,40.729266,-73.416789,36103
4211954,McKinley Ave,11757,Lindenhurst,NY,40.688799,-73.376475,36103
4211954,McKinley Ave,11757,North Lindenhurst,NY,40.714266,-73.38151,36103
4119196,McKinley Ave,11801,Hicksville,NY,40.762304,-73.524452,36059
4103208,McKinley Ave,12010,Amsterdam,NY,42.906298,-74.229042,36057
4103208,McKinley Ave,12010,Cranesville,NY,42.917297,-74.134851,36057
4103208,McKinley Ave,12010,Green Corners,NY,42.939242,-74.080961,36093
4103208,McKinley Ave,12010,Lost Valley,NY,42.848686,-74.272075,36057
4103208,McKinley Ave,12010,Manny Corners,NY,42.947019,-74.144852,36057
4103208,McKinley Ave,12010,Minaville,NY,42.885908,-74.216519,36057
4103208,McKinley Ave,12010,Perth,NY,43.017574,-74.19402,36035
4103208,McKinley Ave,12010,Scotch Bush,NY,42.857575,-74.195407,36057
4103208,McKinley Ave,12010,South Amsterdam,NY,42.934797,-74.195964,36057
4103208,McKinley Ave,12010,Wallins Corner,NY,42.972019,-74.17013,36057
4103208,McKinley Ave,12010,West Charlton,NY,42.959242,-74.027071,36091
4103208,McKinley Ave,12010,West Galway,NY,43.003686,-74.10124,36035
4103208,McKinley Ave,12010,West Perth,NY,42.937626,-74.173332,36035
4074509,McKinley Ave,12095,Johnstown,NY,43.00674,-74.36764,36035
4074509,McKinley Ave,12095,Garoga,NY,43.043961,-74.516529,36035
4074509,McKinley Ave,12095,Kecks Center,NY,43.007851,-74.456527,36035
4074509,McKinley Ave,12095,North Bush,NY,43.084794,-74.492362,36035
4074509,McKinley Ave,12095,Rockwood,NY,43.058128,-74.504029,36035
4074531,McKinley Ave,12134,Northville,NY,43.266223,-74.228535,36035
4074531,McKinley Ave,12134,Edinburg,NY,43.221739,-74.104019,36091
4074531,McKinley Ave,12134,Batchellerville,NY,43.266223,-74.228535,36091
4074531,McKinley Ave,12134,Benson,NY,43.252015,-74.278469,36041
4074531,McKinley Ave,12134,Fox Hill,NY,43.193128,-74.044851,36091
4074531,McKinley Ave,12134,Maple Grove,NY,43.256183,-74.153743,36035
4074531,McKinley Ave,12134,Upper Benson,NY,43.249237,-74.336249,36041
4163347,McKinley Ave,12180,Troy,NY,42.748588,-73.599536,36083
4163347,McKinley Ave,12180,Albia,NY,42.703412,-73.651784,36083
4163347,McKinley Ave,12180,Eagle Mills,NY,42.729245,-73.603728,36083
4163347,McKinley Ave,12180,Eastmor,NY,42.748588,-73.599536,36083
4163347,McKinley Ave,12180,Raymertown,NY,42.813967,-73.534559,36083
4163347,McKinley Ave,12180,Snyders Corner,NY,42.748588,-73.599536,36083
4163347,McKinley Ave,12180,Sycaway,NY,42.742023,-73.652618,36083
4184448,McKinley Ave,12303,Schenectady,NY,42.782276,-73.944818,36093
4184448,McKinley Ave,12303,Carman,NY,42.770633,-73.933457,36093
4184448,McKinley Ave,12303,Coldbrook,NY,42.778688,-73.943735,36093
4184448,McKinley Ave,12303,Rotterdam,NY,42.77856,-73.95375,36093
4145270,McKinley Ave,12586,Walden,NY,41.562765,-74.170102,36071
4145270,McKinley Ave,12586,East Walden,NY,41.558705,-74.157646,36071
4145270,McKinley Ave,12586,Lake Osiris Colony,NY,41.579538,-74.168202,36071
4145270,McKinley Ave,12586,Saint Andrew,NY,41.56926,-74.145423,36071
4045938,McKinley Ave,12901,Plattsburgh,NY,44.704021,-73.471148,36019
4045938,McKinley Ave,12901,Beekmantown,NY,44.770874,-73.49208,36019
4045938,McKinley Ave,12901,Cliff Haven,NY,44.658655,-73.440968,36019
4045938,McKinley Ave,12901,Cumberland Head,NY,44.716432,-73.402634,36019
4045938,McKinley Ave,12901,East Beekmantown,NY,44.752541,-73.470135,36019
4045938,McKinley Ave,12901,Halseys Corners,NY,44.70782,-73.469024,36019
4045938,McKinley Ave,12901,Rocky Point,NY,44.722543,-73.411801,36019
4225581,McKinley Ave,13073,Groton,NY,42.579298,-76.392709,36109
4225581,McKinley Ave,13073,East Lansing,NY,42.568405,-76.469383,36109
4225581,McKinley Ave,13073,Groton City,NY,42.58367,-76.387923,36109
4225581,McKinley Ave,13073,North Lansing,NY,42.611183,-76.497439,36109
4225581,McKinley Ave,13073,Peruville,NY,42.550349,-76.371324,36109
4225581,McKinley Ave,13073,West Groton,NY,42.604238,-76.445493,36109
4134949,McKinley Ave,13205,Syracuse,NY,43.006816,-76.142495,36067
4080059,McKinley Ave,13329,Dolgeville,NY,43.1009,-74.77293,36043
4080059,McKinley Ave,13329,Oppenheim,NY,43.110979,-74.70351,36035
4175886,McKinley Ave,13662,Massena,NY,44.9281,-74.89186,36089
4175886,McKinley Ave,13662,Louisville,NY,44.89755,-75.015763,36089
4175886,McKinley Ave,13662,Massena Center,NY,44.960049,-74.831303,36089
4175886,McKinley Ave,13662,Massena Springs,NY,44.914494,-74.88742,36089
4175886,McKinley Ave,13662,Tucker Terrace,NY,44.948658,-74.973263,36089
4029509,McKinley Ave,13760,Endicott,NY,42.150588,-76.055064,36007
4029509,McKinley Ave,13760,Endwell,NY,42.112853,-76.021034,36007
4029509,McKinley Ave,13760,West Corners,NY,42.11063,-76.071592,36007
4029509,McKinley Ave,13760,Campville,NY,42.087575,-76.148817,36107
4029509,McKinley Ave,13760,Crest View Heights,NY,42.071741,-76.117149,36107
4029509,McKinley Ave,13760,Union Center,NY,42.151464,-76.069092,36007
4076697,McKinley Ave,14020,Batavia,NY,42.980544,-78.231764,36037
4076697,McKinley Ave,14020,Bushville,NY,43.002004,-78.258352,36037
4076697,McKinley Ave,14020,Daws,NY,43.044504,-78.19224,36037
4076697,McKinley Ave,14020,North Pembroke,NY,43.021171,-78.335854,36037
4076697,McKinley Ave,14020,West Batavia,NY,42.979782,-78.299463,36037
4036883,McKinley Ave,14048,Dunkirk,NY,42.487716,-79.328287,36013
4036883,McKinley Ave,14048,Van Buren Bay,NY,42.450335,-79.406434,36013
4060572,McKinley Ave,14217,Buffalo,NY,42.971869,-78.876868,36029
4060572,McKinley Ave,14217,Kenmore,NY,42.965891,-78.870036,36029
4063141,McKinley Ave,14221,Buffalo,NY,42.968507,-78.749153,36029
4063141,McKinley Ave,14221,Williamsville,NY,42.963947,-78.737809,36029
4063141,McKinley Ave,14221,Harris Hill,NY,42.964781,-78.677529,36029
4125723,McKinley Ave,14305,Niagara Falls,NY,43.117255,-79.018415,36063
4255512,McKinley Ave,14527,Penn Yan,NY,42.637423,-77.069925,36123
4255512,McKinley Ave,14527,Bellona,NY,42.746457,-77.041913,36123
4255512,McKinley Ave,14527,Benton Center,NY,42.717291,-77.066636,36123
4255512,McKinley Ave,14527,East Potter,NY,42.738957,-77.14414,36123
4255512,McKinley Ave,14527,Friend,NY,42.662846,-77.183586,36123
4255512,McKinley Ave,14527,Milo Center,NY,42.634514,-76.99941,36123
4255512,McKinley Ave,14527,Milo Mills,NY,42.658681,-77.026079,36123
4255512,McKinley Ave,14527,Potter,NY,42.665508,-77.066309,36123
4255512,McKinley Ave,14527,Second Milo,NY,42.614792,-77.038579,36123
4255512,McKinley Ave,14527,Voak,NY,42.731457,-77.133029,36123
4255512,McKinley Ave,14527,Yatesville,NY,42.672013,-77.137473,36123
4037304,McKinley Ave,14701,Jamestown,NY,42.08016,-79.25671,36013
4037304,McKinley Ave,14701,Busti,NY,42.038113,-79.283383,36013
4037304,McKinley Ave,14701,Elmhurst,NY,42.118113,-79.293659,36013
4037304,McKinley Ave,14701,Fluvanna,NY,42.119224,-79.291993,36013
4037304,McKinley Ave,14701,Kiantone,NY,42.022002,-79.198104,36013
4037304,McKinley Ave,14701,Kimball Stand,NY,42.17478,-79.255047,36013
4037304,McKinley Ave,14701,Stillwater,NY,42.058947,-79.218659,36013
4037304,McKinley Ave,14701,Sunnyside,NY,42.08016,-79.25671,36013
4193101,McKinley Ave,14843,Hornell,NY,42.32785,-77.6611,36101
4193101,McKinley Ave,14843,Hartsville,NY,42.247015,-77.693881,36101
4193101,McKinley Ave,14843,North Hornell,NY,42.346181,-77.66138,36101
4193101,McKinley Ave,14843,South Hornell,NY,42.302015,-77.655824,36101
5109202,McKinley Ave,15001,Aliquippa,PA,40.63673,-80.24006,42007
5109202,McKinley Ave,15001,Crestmont Village,PA,40.592289,-80.27145,42007
5109202,McKinley Ave,15001,Davidson Heights,PA,40.5834,-80.259783,42007
5109202,McKinley Ave,15001,Five Points,PA,40.571734,-80.255894,42007
5109202,McKinley Ave,15001,Gringo,PA,40.563956,-80.27145,42007
5109202,McKinley Ave,15001,New Sheffield,PA,40.598956,-80.280061,42007
